Name,ID_SRC,RA_CORR,DEC_CORR,RADEC_ERR_CORR,EXT,EXT_ERR,EXT_LIKE,ML_CTS,ML_CTS_ERR,ML_RATE,ML_RATE_ERR,ML_FLUX,ML_FLUX_ERR,DET_LIKE,ML_BKG,ML_EXP,inArea90,F_CONT_BEST_COMB,Z_BEST_COMB,SIGMA_Z_BEST_COMB,LAMBDA_BEST_COMB,ELAMBDA_BEST_COMB,SURV_BEST_COMB,RA_OPTCEN_BEST_COMB,DEC_OPTCEN_BEST_COMB,SPEC_Z_BEST_COMB,N_SPEC,MASSPROX_BEST_COMB,F_CONT_2BEST_COMB,Z_2BEST_COMB,LAMBDA_2BEST_COMB,ELAMBDA_2BEST_COMB,SIGMA_Z_2BEST_COMB,SURV_2BEST_COMB,MASSPROX_2BEST_COMB,FLAG_OPTICAL_X_POS,MASKFRAC_3_FOOT,MASKFRAC_3_FLAGGED,MASKFRAC_R500_FOOT_BEST_COMB,MASKFRAC_R500_FLAGGED_BEST_COMB,MASKFRAC_R500_FOOT_2BEST_COMB,MASKFRAC_R500_FLAGGED_2BEST_COMB,RA_GDMAP_2BEST_COMB,DEC_GDMAP_2BEST_COMB,Alpha,Delta,Beta,Ellip,Centershift,DIST_NEXT_OPT_R500,DISTNEXT_XCLUST_MPC,DISTNEXT_XCLUST_R500,MCMF_NWAY_SECTOR
eFEDS J090044.7-011104,8508,135.18621771031903,-1.1844609545785725,8.173581598031758,59.650734,-19993.768,8.132835,161.63608,53.10185,0.051183753,0.016815254,4.828656E-14,1.5863448E-14,6.3275604,17.665815,3157.9568,true,0.025817,0.42973,0.012125405995985383,23.416045,4.848374,1,135.1829833984375,-1.189955711364746,-1.0,0.0,1.5732769362536518,0.386303,0.271675,1.8925001498658656,2.2081706415034534,0.04341330990944334,2,0.9884545530326133,3,0.0,0.03552481532096863,0.0,0.03488835625350313,0.0,0.03764672527397424,135.156602,-1.223734,0.5775037855863207,0.549094157631263,1.0370754365438803,0.965,0.7937412202837266,4.580474,10.602834879741389,13.188532720437692,A
eFEDS J084957.4+004524,8524,132.4893597782603,0.7566837290711783,7.558856987427612,16.274939,4.4933767,10.976238,59.392414,10.61794,0.07104303,0.012700791,6.7021726E-14,1.1981878E-14,37.39584,4.8207803,836.0062,true,0.146856,1.065925,0.021219500951617044,24.995911737834454,5.38532625733757,2,132.48342895507812,0.7512539029121399,-1.0,0.0,4.179738995047477,0.225665,0.35735,5.001387167508483,2.70588142831862,0.0268799430050711,2,1.5752518538433278,3,0.0,0.0,0.0,0.0,0.0,0.0,132.482957,0.779541,0.49528138277945793,0.688900520199395,0.8054444905929273,0.799387,0.988622313797749,10.384987,55.675807183804764,63.49682890776219,A
eFEDS J092421.9-005104,8544,141.0913573436256,-0.8510200827247671,8.101479650426006,11.064813,3.7692764,6.3409724,53.7165,10.044244,0.047209024,0.008827436,4.4536816E-14,8.32777E-15,33.215878,7.0893283,1137.8439,true,0.058944,0.287975,0.012808711968702275,12.468817,3.843451,1,141.0916290283203,-0.8510419726371765,0.27577999234199524,1.0,1.0227559553226488,1.0,-1.0,0.0,0.0,0.0,0,-6.999999999999999E-15,3,0.0,0.0,0.0,0.0,1.0,1.0,-99.9000015258789,-99.9,0.1577659832613455,0.2139556379725504,0.25086659605649,0.26807499999999995,0.3036362030998205,99.900002,3.034907940156521,4.144594037002304,A
eFEDS J083238.8-003201,8565,128.16171250777919,-0.5335537807590048,4.0,35.18232,6.907084,15.796387,99.090706,16.805553,0.0827552,0.01403509,7.8070945E-14,1.3240652E-14,32.57768,6.649174,1197.3955,true,0.0,0.3985,0.008422002658581364,40.244078,7.076016,1,128.1553955078125,-0.5300913453102112,-1.0,0.0,1.9449553045249988,0.303918,0.209657,3.524162,2.128099,0.02158275815787015,1,1.001198158089477,3,0.0,0.03568200394511223,0.0,0.04073296241528078,0.0,0.024585206014087244,128.168642,-0.593158,0.1731377955268097,0.2446461512895312,0.259746583520037,0.05747899999999995,0.2715876581072701,99.900002,8.119509579755102,9.3046458079289,A
eFEDS J085335.2+032215,8596,133.3966841750291,3.370815601486544,4.0,25.60525,5.937152,11.961939,73.63194,13.043801,0.08811919,0.015610198,8.313131E-14,1.4726601E-14,33.655167,4.651519,835.5949,true,0.053368,0.289933,0.012342289644973081,13.156582,4.333377,1,133.39642333984375,3.369188070297241,0.2945699989795685,1.0,1.4495304976361816,0.348441,0.718445,11.9910101823467,3.9660973949342964,0.02002077469551386,2,3.487471797767329,3,0.0,0.0,0.0,0.0,0.0,0.0,133.383897,3.356907,0.2451838105930202,0.3401759912743547,0.3122874039518153,0.458751,0.26082907886230916,10.090738,12.800842186026896,15.573330093985,A
eFEDS J085022.3+001607,8602,132.59272036205883,0.2686730854056008,6.117556647801577,29.390528,6.7672815,13.401962,89.37715,19.017979,0.10627187,0.022612894,1.00256487E-13,2.1332921E-14,18.240292,21.826313,841.0236,true,0.0,0.197532,0.004721900366799529,76.19537,8.864829,1,132.59971618652344,0.2601180076599121,0.19576001167297363,18.0,1.0516214912026625,1.0,-1.0,0.0,0.0,0.0,0,-6.999999999999999E-15,3,0.0,0.0,0.0,0.0,1.0,1.0,-99.9000015258789,-99.9,0.12010800205061256,0.17015993056512535,0.2240377170362004,0.521848,0.3144024377105896,4.525347,0.343817772061006,0.4513573443693337,A
eFEDS J091445.8+032756,8636,138.69064766117145,3.465495530709559,11.339199574464057,58.749203,-19994.389,8.737668,178.94759,38.259563,0.15262815,0.032632384,1.4398882E-13,3.078527E-14,17.673883,7.841112,1172.4415,true,0.101589,0.14106,0.009770954637736263,7.14113,3.229501,1,138.69346618652344,3.4701850414276123,0.12167000025510788,4.0,0.8784441881068125,0.072984,0.2673,9.381310851480126,3.4788590078417063,0.01203116156143448,2,1.7224382080185072,3,0.0,0.0,0.0,0.0,0.0,0.0,138.701069,3.460706,0.42290044035872953,0.43049370517685276,0.4344234127051322,0.9018349999999999,0.744889999674819,9.727608,3.0238635683600315,4.140097932421059,A
eFEDS J085051.9+015332,8679,132.71612050443028,1.8921184493882661,6.807975270503075,19.181551,6.5982013,9.789975,48.034435,11.4318695,0.05712791,0.013596055,5.389426E-14,1.2826469E-14,21.975615,5.007052,840.8225,true,0.013102,0.2655,0.008668162499963716,19.407047,4.579789,1,132.71780395507812,1.887699007987976,0.26837000250816345,7.0,1.0593039180368473,1.0,-1.0,0.0,0.0,0.0,0,-6.999999999999999E-15,3,0.0,0.0,0.0,0.0,1.0,1.0,-99.9000015258789,-99.9,0.15543685792805717,0.21885854895101475,0.2437698065430735,0.376035,0.25745868900757757,99.900002,14.089796718038311,18.87266591933432,A
eFEDS J091032.5+035301,8750,137.6353548997445,3.8837112470187902,6.369302912855439,27.464403,5.724495,17.429829,97.0615,15.892279,0.08238471,0.013489188,7.772143E-14,1.272565E-14,35.69382,7.52477,1178.1494,true,0.272941,0.35741,0.03133793370131298,5.737439,2.718911,1,137.62644958496094,3.900261878967285,-1.0,0.0,1.7198236391696318,1.0,-1.0,0.0,0.0,0.0,0,-6.999999999999999E-15,3,0.0,0.0,0.0,0.0,1.0,1.0,-99.9000015258789,-99.9,0.09368588778555066,0.40725234470335303,0.5717945973893749,0.062311000000000005,0.340848234845084,7.346856,24.344918223388845,28.643002870505047,A
eFEDS J093022.1+021836,8763,142.5921147615445,2.3099750562541392,8.702694891178652,13.910308,4.0078588,7.354947,67.6871,12.509451,0.058278393,0.0107706,5.497962E-14,1.0160944E-14,26.236616,16.771637,1161.4442,true,0.0,0.547462,0.006961829113293047,64.352684,8.12056,1,142.5928955078125,2.306781053543091,-1.0,1.0,2.293282496725276,0.21376,0.34791,5.205878862091303,3.2107994149428607,0.025165514468057128,2,1.4648536830708987,3,0.0,0.016190513968467712,0.0,0.0,0.0,0.00825100926993112,-99.9000015258789,-99.9,0.1040877052806531,0.20248543256615303,0.28894940047381423,0.20433900000000005,0.40808959492876884,99.900002,0.6087322162852954,0.6974516023552382,A
eFEDS J085547.0+025458,8799,133.9458403369044,2.916213891049453,4.0,17.202627,5.110151,7.299822,65.98258,13.727043,0.06386252,0.013285985,6.024766E-14,1.2533949E-14,27.831467,5.425263,1033.1973,true,0.171244,0.97031,0.015381713954316525,22.571495402059558,5.002476167479634,2,133.94863891601562,2.9324278831481934,-1.0,0.0,3.7792288219836925,1.0,-1.0,0.0,0.0,0.0,0,-6.999999999999999E-15,3,0.0,0.0,0.0,0.0,1.0,1.0,-99.9000015258789,-99.9,0.274072434919661,0.35220391047343036,0.39045777274540433,0.24189499999999997,0.36662611348070573,9.896035,195.6895833134435,222.71736533525385,B2
eFEDS J085604.9+002520,8826,134.02023859226173,0.4223456888841792,4.0,53.566532,-19997.168,25.805279,186.43922,30.631395,0.1580037,0.025959527,1.490601E-13,2.4490121E-14,43.56312,7.234347,1179.9674,true,0.013962,0.17241,0.0069005360609107474,16.6801,4.300305,1,134.0027313232422,0.42486298084259033,0.16753500699996948,12.0,1.1701965325676333,0.101026,0.58175,17.547709035144447,4.876793870809078,0.015284682194384749,2,4.033157817363492,3,0.0,0.0,0.0,0.0,0.0,0.0,134.035428,0.412684,0.15575694149184052,0.24231987102488317,0.25260636131189534,0.33316100000000004,0.265592083171923,99.900002,1.1141002977917795,1.4000468225566505,A
eFEDS J085837.9+012658,8857,134.65809078404308,1.4494056629559111,4.0,16.842558,5.2163477,7.8472524,45.25553,9.868909,0.038659178,0.008430437,3.6470925E-14,7.953243E-15,18.898338,6.5173144,1170.6284,true,0.014197,0.750287,0.009129833370932174,36.25290173962605,5.371334857708216,2,134.6580352783203,1.4482909440994263,-1.0,0.0,2.4069960569922495,1.0,-1.0,0.0,0.0,0.0,0,-6.999999999999999E-15,3,0.0,0.0,0.0,0.0,1.0,1.0,-99.9000015258789,-99.9,0.18649156151126792,0.23628942261891273,0.2975483736289741,0.08511999999999997,0.2613796938359278,5.071991,15.914045804507856,19.37044206273003,A
eFEDS J092844.1+005319,8858,142.1835496191379,0.8884962559793813,12.220773684562753,15.3822565,4.9968166,8.928536,53.382923,10.941364,0.045120124,0.009247821,4.2566157E-14,8.72436E-15,26.929562,6.5849953,1183.1289,true,0.0,0.306993,0.008317360617488067,27.916553,5.548039,1,142.209716796875,0.8973815441131592,0.31843000650405884,2.0,1.0763383480979567,1.0,-1.0,0.0,0.0,0.0,0,-6.999999999999999E-15,3,0.0,0.0,0.0,0.0,1.0,1.0,-99.9000015258789,-99.9,0.09193387075245806,0.20142214714638318,0.36501437966414185,0.5830420000000001,0.3487016401163594,8.431079,18.42061494913424,24.893897309767773,A
eFEDS J090115.4+005040,8881,135.31402778864498,0.8444900793249516,6.0536804597696445,16.437977,5.041847,10.09285,65.69826,12.508112,0.049033966,0.009335442,4.6258455E-14,8.807022E-15,28.948282,8.004637,1339.852,true,0.0,0.307465,0.007628358178988199,33.142208,6.340701,1,135.31460571289062,0.8457930088043213,0.31200000643730164,5.0,1.1330241341055478,0.182017,0.12741,4.862977,2.280702,0.012323132477895234,1,0.4479675188648457,3,0.0,0.0,0.0,0.0,0.0,0.0,135.323188,0.860358,0.2075139440242549,0.2637017407504812,0.3857204562971761,0.627258,0.30747355305984364,11.391641,12.319433440939497,16.368931577157255,A
eFEDS J085616.1-013945,8922,134.0671709618457,-1.6626033186845943,4.0,36.072975,7.2502737,10.5569935,144.42406,25.227295,0.11321866,0.019776488,1.06810055E-13,1.8657064E-14,22.472094,66.66908,1275.6206,true,0.15367,0.513625,0.016665944691299693,14.277433,4.31355,1,134.06549072265625,-1.6461172103881836,-1.0,0.0,2.815820900047628,0.17506,0.15634,5.3431,2.466185,0.012685818915289629,1,0.8313394536249177,3,0.0,0.0,0.0,0.0,0.0,0.0,134.105582,-1.676803,0.18146510843992736,0.21988100626271734,0.262738312970089,0.5122450000000001,0.3684213990701226,0.410835,33.230137590715195,35.10998936484211,A
eFEDS J085542.7+032807,8925,133.92785527330625,3.468702308605818,10.103980506103774,14.981777,4.976408,7.038535,41.988464,9.319913,0.044724867,0.009927294,4.2193273E-14,9.365372E-15,20.748446,5.1650662,938.817,true,0.036729,0.7375,0.010680210825839738,27.79383616371477,5.703248548915505,2,133.92697143554688,3.4672329425811768,-1.0,0.0,2.4971903579937855,0.073313,0.217083,9.133294,3.277598,0.01144809471383013,1,0.7506210318518622,3,0.0,0.0,0.0,0.0,0.0,0.0,133.949942,3.459251,0.1366088817585243,0.24377339199563808,0.2716542361485675,0.5911500000000001,0.26310482610078995,10.640946,44.53526174977606,53.287867748383164,A
eFEDS J090335.0+022006,8941,135.89586739518202,2.335080502904576,9.557733989918063,16.529236,5.6582193,6.43046,46.687263,11.017932,0.03441359,0.008121414,3.246565E-14,7.661712E-15,15.380791,8.038668,1356.6519,true,0.301921,0.34548,0.03285388712489301,4.988355,0.962858,1,135.89453125,2.3448879718780518,-1.0,0.0,1.0807112251719495,0.332087,0.5785,9.36103925201714,3.024749619871497,0.02502915082983949,2,1.792512236222331,3,0.0,0.0,0.0,0.0,0.0,0.0,135.917268,2.355198,,,,,,,,,C
eFEDS J085325.7+030835,9042,133.35698781360773,3.143042820942621,10.251236737253027,13.236636,4.537259,7.116363,46.75427,9.256666,0.055620663,0.011012083,5.2472326E-14,1.03887575E-14,29.674263,4.689216,840.59174,true,1.0,0.335,Infinity,0.0,0.134972,1,-99.9000015258789,-99.9000015258789,-1.0,0.0,1.3156969029876746,1.0,-1.0,0.0,0.0,0.0,0,-6.999999999999999E-15,3,0.0,0.0,0.0,0.0,1.0,1.0,-99.9000015258789,-99.9,,,,,,,,,C
eFEDS J092302.7+034002,9076,140.7610874896163,3.667320152592161,4.0,34.36515,8.188701,7.9396763,77.38471,19.501297,0.05122672,0.012909365,4.8327095E-14,1.2178646E-14,13.733337,10.732599,1510.6318,true,0.009354,0.268705,0.008501970151786085,21.466247,5.389028,1,140.75440979003906,3.670804023742676,-1.0,2.0,1.013067564471771,0.383604,0.16585,3.1323419170212743,1.966195747913599,0.013842865924155248,2,0.6099887467846921,3,0.0,0.0,0.0,0.0,0.0,0.013591706167693948,-99.9000015258789,-99.9,0.12341832639001106,0.1939135293963587,0.152106051342881,0.186504,0.2570123569989141,4.922316,1.2257417954148118,1.6682452811143997,A
eFEDS J084124.1-023351,9149,130.35052925400453,-2.564054316774294,4.0,39.088295,7.2053914,15.567788,109.69395,18.625854,0.08339196,0.014159819,7.867166E-14,1.3358321E-14,30.382576,7.783688,1315.402,true,0.152873,0.20407,0.01322118985450033,6.167402,2.752597,1,130.3515625,-2.5617177486419678,-1.0,0.0,0.9421175548475405,1.0,-1.0,0.0,0.0,0.0,0,-6.999999999999999E-15,4,0.0,0.0,0.0,0.0,1.0,1.0,-99.9000015258789,-99.9,0.1754156650905594,0.3977804167862572,0.432098465811338,0.753844,0.31783386794056256,10.658108,3.251518305821485,4.437308649731709,A
eFEDS J085340.6+022411,9213,133.4191191983705,2.403167141175717,4.0,47.206608,6.9789433,31.169252,146.15768,22.253492,0.16989923,0.025868302,1.602823E-13,2.440406E-14,48.536503,4.993158,860.26105,true,0.00799,0.194942,0.006390896606568729,21.742519,5.180289,1,133.43052673339844,2.399280071258545,0.19626499712467194,8.0,1.3438558643702567,1.0,-1.0,0.0,0.0,0.0,0,-6.999999999999999E-15,3,0.0,0.15828977525234222,0.0,0.12856595088077438,1.0,1.0,-99.9000015258789,-99.9,0.21224242053589973,0.3240546434377021,0.5022596826520638,0.49556500000000003,0.3027413172082648,0.801445,14.873160119217443,17.977660088724914,A
eFEDS J092644.0+040011,9238,141.68338577861235,4.002924156960082,9.164688499594543,23.873058,5.897274,11.142385,74.65981,15.342225,0.06591589,0.013545392,6.21848E-14,1.2778672E-14,29.525412,8.467027,1132.6527,true,0.042155,0.35168,0.012717417668851502,16.994296,4.639474,1,141.69337463378906,3.977656126022339,0.3470500111579895,3.0,1.5118903921572198,0.043836,0.23617,11.538221994341493,3.756336200491071,0.009941937774837956,2,1.0015284908668356,3,0.0,0.0,0.0,0.0,0.0,0.0,141.680232,3.999632,0.2619442522914271,0.34604015040612984,0.4565008318183002,0.525443,0.45569063564154866,9.674096,0.8419533496267447,1.031983793336588,A
eFEDS J090053.1-002838,9310,135.22117922904113,-0.4772053271764949,13.02047808440313,26.621828,5.7141447,15.849985,87.41121,15.472207,0.05689379,0.010070476,5.367339E-14,9.50045E-15,27.04546,9.546396,1536.3928,true,0.076542,0.28187,0.014286806304171187,10.096905,3.755582,1,135.21665954589844,-0.47905299067497253,0.29490000009536743,3.0,1.085342386483397,1.0,-1.0,0.0,0.0,0.0,0,-6.999999999999999E-15,3,0.0,0.0,0.0,0.0,1.0,1.0,-99.9000015258789,-99.9,0.17801794656064931,0.2206462330438539,0.22993660947669067,0.16917700000000002,0.2793976460648294,6.885477,9.843174807691062,13.151224905988988,A
eFEDS J090600.4-002521,9359,136.50159969510912,-0.42256627657465284,11.888436336243453,38.488987,6.3328457,18.71879,122.87655,20.720482,0.104112074,0.017556258,9.821894E-14,1.6562508E-14,41.724163,6.8349304,1180.2334,true,0.031021,0.295145,0.010662266358213603,16.425847,4.82991,1,136.50527954101562,-0.4262790083885193,0.2987000048160553,5.0,1.5754135772823785,0.366295,0.16241,3.281866113060236,2.0100041467530727,0.013416107730713975,2,0.8419573867089055,3,0.0,0.0,0.0,0.0,0.0,0.0,136.497823,-0.436324,0.15464908328008573,0.33177382096549346,0.2530491168086511,0.5435760000000001,0.25343621215428763,2.996332,12.350070626118761,14.63977008014134,A
eFEDS J091159.7+031037,9374,137.99881476486485,3.1768219903467045,8.706159341513933,18.923069,5.0788846,10.733391,65.30805,12.301644,0.05643338,0.010629981,5.3239043E-14,1.0028284E-14,29.098907,7.254809,1157.2593,true,0.285509,0.22996,0.021968181600224835,4.118934,2.739874,1,137.99655151367188,3.1765129566192627,0.24276000261306763,1.0,0.8838593363273267,1.0,-1.0,0.0,0.0,0.0,0,-6.999999999999999E-15,3,0.017605219036340714,0.18894171714782715,0.01540050122328977,0.16748045080327625,1.0,1.0,-99.9000015258789,-99.9,0.07859999037371007,0.2619703620520185,0.16177222399897745,0.11646699999999999,0.2663814268952736,10.671402,2.6813327755892415,3.769817281097816,A
eFEDS J090333.8+043950,9404,135.8909036397063,4.663962565995093,4.0,43.178143,8.203554,24.24072,96.72608,18.162132,0.10467047,0.01965384,9.874573E-14,1.854136E-14,24.597052,5.8858714,924.10095,true,0.018747,0.222425,0.008092130009416037,16.493701,4.428737,1,135.889404296875,4.665301322937012,-1.0,0.0,1.2110383442572876,1.0,-1.0,0.0,0.0,0.0,0,-6.999999999999999E-15,3,0.0,0.0,0.0,0.0,1.0,1.0,-99.9000015258789,-99.9,0.0762957931141412,0.22858491658806523,0.2051343774265411,0.175091,0.26126452977528125,4.775039,2.4319533510002063,3.0707979949557593,A
eFEDS J090700.8+011032,9463,136.7531371657148,1.1756686500137368,7.394613841733988,15.548268,4.8038783,10.286806,50.124386,10.450697,0.042310055,0.008821446,3.9915147E-14,8.32212E-15,23.068323,6.9392667,1184.692,true,1.0,0.79875,0.07573062232641257,2.0154842466078997,2.4870653341152664,2,-99.9000015258789,-99.9000015258789,-1.0,0.0,2.577746972870307,1.0,-1.0,0.0,0.0,0.0,0,-6.999999999999999E-15,3,0.0,0.0,0.0,0.0,1.0,1.0,-99.9000015258789,-99.9,,,,,,,,,C
eFEDS J092511.8-011437,9471,141.29928878065965,-1.2435773999083837,16.076670720842902,27.696066,6.209756,12.332283,92.99311,16.910969,0.05419939,0.0098562585,5.1131503E-14,9.298357E-15,24.739962,10.571851,1715.7594,true,0.032314,0.41866,0.012626737711311205,21.772968,4.942345,1,141.2888641357422,-1.247694969177246,-1.0,0.0,1.5994200256888118,1.0,-1.0,0.0,0.0,0.0,0,-6.999999999999999E-15,3,0.0,0.04920030012726784,0.0,0.023081092479680716,1.0,1.0,-99.9000015258789,-99.9,0.17869275584677394,0.28939320834430776,0.24130895992728374,0.510885,0.3610560592375765,99.900002,5.757039546275067,7.093233105620004,B2
eFEDS J092133.2+043431,9512,140.38849521971602,4.5753862882779135,17.794352352920356,34.49319,7.409106,14.0885725,75.69113,16.343517,0.07394707,0.015966933,6.976139E-14,1.5063144E-14,24.893456,5.8541613,1023.58527,true,0.221064,0.39811,0.027656142642254605,7.689747,3.682051,1,140.39166259765625,4.573117256164551,0.417279988527298,1.0,1.8471969449900205,1.0,-1.0,0.0,0.0,0.0,0,-6.999999999999999E-15,3,0.0,0.0,0.0,0.0,1.0,1.0,-99.9000015258789,-99.9,0.40770824301181674,0.431943174833071,0.6451421175211043,0.67116,0.29257999128945794,7.997626,18.101761792298316,21.100632091594672,A
eFEDS J090757.6+025428,9569,136.98996563184352,2.9077334368182184,16.718391492239775,14.582702,4.8342505,9.204806,57.6411,11.445596,0.04903101,0.00973592,4.6255673E-14,9.18483E-15,32.27432,6.703208,1175.605,true,0.013291,0.811677,0.00819077449682054,37.08007821771336,6.020955740499138,2,136.98602294921875,2.9092676639556885,0.7976199984550476,3.0,2.8217263815260876,1.0,-1.0,0.0,0.0,0.0,0,-6.999999999999999E-15,3,0.0,0.0,0.0,0.0,1.0,1.0,-99.9000015258789,-99.9,0.20301755548449715,0.2879396253719711,0.4302194308694664,0.20315700000000003,0.27540769357231865,3.479257,3.0132135371252606,3.5604024371658527,A
eFEDS J084324.3-001439,9590,130.85113489037866,-0.24411176117844022,9.482445703266292,24.43969,6.718315,16.317518,76.45478,14.648586,0.06853878,0.013131896,6.465923E-14,1.2388581E-14,31.670326,6.654991,1115.4967,true,0.0,0.329895,0.008133403246057148,32.172855,6.044665,1,130.85150146484375,-0.24209900200366974,-1.0,2.0,1.4293186496475565,1.0,-1.0,0.0,0.0,0.0,0,-6.999999999999999E-15,3,0.0,0.0,0.0,0.0,1.0,1.0,-99.9000015258789,-99.9,0.12025484447002252,0.24145584269494502,0.3680294651126588,0.506291,0.2706909865251242,99.900002,22.334587939424527,27.680089824904936,A
eFEDS J083120.5+005257,9594,127.83543355397039,0.882526057047494,6.994181974330504,15.931846,4.705512,6.957818,52.03918,10.377862,0.04346844,0.008668651,4.1007965E-14,8.177973E-15,25.870361,6.630699,1197.1715,true,0.2654,0.66379,0.02828435951156132,17.048056,5.010868,1,127.83563232421875,0.8823850154876709,-1.0,0.0,2.2809861881030122,0.374267,0.189078,1.931188,1.793193,0.031796774966704654,1,0.6486593918543714,3,0.010531693696975708,0.15860415995121002,0.005891999296624437,0.09758623835034225,0.010429257818413211,0.17147640180507304,127.804948,0.849512,0.06929588055556173,0.11565455186932799,0.2359792014498044,0.46582500000000004,0.27444422820793396,99.900002,20.903330757784733,25.067151124798304,A
eFEDS J084558.2+012443,9771,131.49238388959256,1.4119764047146457,4.0,23.75682,5.6421514,11.226826,78.843765,13.697197,0.06800247,0.011813784,6.415327E-14,1.114508E-14,34.25689,6.340713,1159.425,true,0.062995,0.34987,0.014792234457446188,13.76555,5.257352,1,131.5035400390625,1.4127800464630127,-1.0,1.0,1.5181805958278334,1.0,-1.0,0.0,0.0,0.0,0,-6.999999999999999E-15,3,0.0,0.0,0.0,0.0,1.0,1.0,-99.9000015258789,-99.9,0.21367001015505205,0.38024621822475724,0.8630558013867252,0.317137,0.28104038962453315,11.888039,9.583301054198714,11.722531968761668,A
eFEDS J084910.6+024117,9790,132.29426234107228,2.688176557218049,13.318381669853236,35.24832,8.317036,9.786746,75.51391,16.825281,0.07611272,0.016958702,7.180445E-14,1.5998777E-14,17.49399,5.3253303,992.13257,true,0.0,0.829565,0.006689071831605829,67.99068989886177,8.219085082268595,2,132.29629516601562,2.692770004272461,-1.0,0.0,3.5724236077389993,0.355905,0.38297,2.976473621150374,2.2527845403215885,0.04553263003843206,2,1.751871003819139,3,0.0,0.0,0.0,0.0,0.0,0.0,132.306583,2.683362,0.13252098220887354,0.21432395570210921,0.5928873525406283,0.8223739999999999,0.2861826875291202,8.338741,68.61605226006698,75.45574956144472,A
eFEDS J091322.9+040618,9801,138.3454280745795,4.1049593282561165,8.040684646550572,22.191412,5.948073,9.594922,69.6663,13.280877,0.05907193,0.011261214,5.5728232E-14,1.0623787E-14,26.880293,7.1439843,1179.3469,true,0.030646,0.080025,0.007007998314896887,8.862318,2.838659,1,138.34750366210938,4.107148170471191,0.08765000104904175,7.0,0.2986875185106187,1.0,-1.0,0.0,0.0,0.0,0,-6.999999999999999E-15,3,0.0,0.0,0.0,0.0036387687066910864,1.0,1.0,-99.9000015258789,-99.9,0.04261348564417683,0.107310192337427,0.12741742898892122,0.09736500000000003,0.26477749647567816,99.900002,14.632800590695567,28.17850275119193,A
eFEDS J084116.6+020700,9822,130.31914187250047,2.116796357583777,7.512029275736213,15.083674,4.618577,10.145024,49.45683,10.258089,0.041421235,0.0085913865,3.907664E-14,8.105082E-15,25.119583,6.4042535,1193.997,true,0.292829,0.579875,0.022009842402620623,12.429104,4.348078,1,130.30999755859375,2.1195545196533203,-1.0,2.0,1.9902232500404216,1.0,-1.0,0.0,0.0,0.0,0,-6.999999999999999E-15,3,0.0,0.011317640542984009,0.0,0.006016671137253162,1.0,1.0,-99.9000015258789,-99.9,0.5481101458296498,0.5934974343614071,0.8961923592553986,0.837414,0.9281055390225075,1.222076,33.15233585562141,40.308215858105406,B2
eFEDS J090051.7-003457,9834,135.21522237741172,-0.5826386789158662,11.648044725461926,17.11858,5.7325006,6.0373154,48.125065,11.555498,0.031021748,0.0074487533,2.92658E-14,7.027126E-15,13.716069,10.39878,1551.3331,true,0.140839,0.349955,0.022369644952647268,8.143821,3.475241,1,135.2218780517578,-0.5743820071220398,-1.0,2.0,0.9860345424872492,0.082401,0.461465,13.647218038472177,3.9147091962956186,0.014611081810999632,2,1.2994260263301656,3,0.0,0.0,0.0,0.0,0.0,0.0,135.211447,-0.579639,0.41392800991910994,0.5433684596342914,0.5191819433553942,0.691443,0.5411759943616342,14.002709,30.351045956829545,42.87163894039006,A
eFEDS J083040.7+023220,9837,127.66973936145847,2.538832958295314,6.660744411797561,18.34124,6.213696,11.481833,47.264698,10.329748,0.06601618,0.014427904,6.227942E-14,1.3611232E-14,23.703844,4.372716,715.95624,true,0.123757,0.11132,0.009703997335657537,6.26013,2.608073,1,127.69563293457031,2.539090633392334,-1.0,0.0,0.4624041790493014,0.165106,0.469455,11.555343,4.598946,0.02050480593103934,1,2.0656066366210304,4,0.01210358738899231,0.01210358738899231,0.008562990511849415,0.008562990511849415,0.0,0.0,127.673634,2.51618,0.18903024210501,0.32291198647865194,0.39652847839700694,0.561972,0.2699570994436602,7.615318,19.5572679695902,32.861688526538806,A
eFEDS J084657.7-011314,9845,131.7402794978039,-1.220643744093126,6.1985381586843324,12.97667,5.3669367,6.5512514,42.10929,9.642705,0.039892413,0.009135057,3.763435E-14,8.617978E-15,21.430496,6.049116,1055.5714,true,1.0,0.80375,0.04639066511106746,3.340101511517525,2.136773643394828,2,-99.9000015258789,-99.9000015258789,-1.0,0.0,2.489283801682783,1.0,-1.0,0.0,0.0,0.0,0,-6.999999999999999E-15,3,0.0,0.0,0.0,0.0,1.0,1.0,-99.9000015258789,-99.9,,,,,,,,,C
eFEDS J090409.7+003832,9877,136.04043072122244,0.6420997002370418,4.0,59.193634,-19994.322,12.218319,199.24985,45.17246,0.14522886,0.03292522,1.3700837E-13,3.1061528E-14,18.616108,8.314932,1371.9714,true,0.0,0.3215,0.007771703815571775,33.542501,6.410591,1,136.03848266601562,0.6493644714355469,0.31130000948905945,7.0,2.100082996952941,0.09417,0.216465,8.171920583518029,3.008589220299602,0.011216823796809154,2,1.3908457153914413,3,0.0,0.0,0.0,0.0,0.0,0.0029382523666240646,136.045108,0.661155,0.07673363187903079,0.30507441280083725,0.2547926685958347,0.5179849999999999,0.26534456443020327,6.813951,12.69871559889333,13.803013762112014,A
